area,date,description,price,size
 (Long Island City),1/22/2020 10:40,Video Tour Avail ?--Pvt Balcony W River/NYC Views ?--1 Month Free ??,"$2,645 ",1br -
 (43 Ave and skillman Apt: D4),1/22/2020 10:34,"43rd Ave and skillman, Beautiful 1 bedroom Apartment, Near the 7!!!","$1,750 ",1br -
 (69th St off of Queens Blvd),1/22/2020 10:34,"69th St off Queens Blvd, Beautiful 2 bedroom Apt, Near the 7 train!!!!","$2,000 ",2br -
 (RICHMOND HILL),1/22/2020 10:10,1 BEDROOM IN NICE APT BUILDING NEAR SUBWAY,"$1,525 ",1br -
 (JAMAICA),1/22/2020 10:08,$1400 / 1br - Large studio Apartment Available in a Private House,"$1,400 ",
 (Rockaway Park),1/22/2020 10:07,"lovely, furnished or  not furnished   2 room apt","$1,350 ",1br -
 (Far rockaway),1/22/2020 9:54,Three Bedroom Apt for rent,"$2,400 ",3br -
 (Cambria Heights),1/22/2020 9:53,UTILITIES INCLUDED in this apt near Francis Lewis Blvd,"$1,400 ",
 (Ozone Park),1/22/2020 9:42,Beautiful and Renovated 4 Bedroom apartment in the heart of Ozone Park,"$3,000 ",
 (QUEENS + NYC SKYLINE + WATER VIEW),1/22/2020 9:37,♡♡♡♡♡3CUARTOS + 2.5BANOS-  2PISOS! w/ Parking<~~~FACIL VEA HOY~♡♡,"$3,000 ",3br -
 (astoria),1/22/2020 9:31,"Astoria exposed brick 2 bed, Two blocks from N train","$1,850 ",2br -
 (Astoria),1/22/2020 9:27,2 professional women looking for roommate in Astoria,"$1,025 ",
 (Cypress Hills + Jamaica Ave.),1/22/2020 9:23,-------------------------2CUARTOS BEISMAN $1600-----------------------,"$1,600 ",2br -
 (QUEENS),1/22/2020 9:23,"1CUARTO APARTAMENTO BEISMAN $1,150 < < < ~~~~~~~~~~~~~~~~~~~","$1,150 ",1br -
 (Queens + RENTES HOY),1/22/2020 9:22,~~~~~~~~~~~~~~~~~>>2CUARTOS APTO_____TODO INCLUIDO<~~,"$1,800 ",2br -
 (Ozone Park + RENT IT NOW),1/22/2020 9:20,○3BdRM APARTMENT<~~~~~~~~~~~~~~~ SE HABLA ESPANOL,"$2,500 ",3br -
 (Flushing),1/22/2020 9:12,RENT STABILIZED * Newly Renovated* Spacious Sunny - Flushing -Elevator,"$1,795 ","1br -
                    800ft"
 (Long Island City),1/22/2020 9:06,Brand New LIC Studio for Rent,"$2,840 ",452ft
" (Forest Hills, NY)",1/22/2020 9:02,@ 2Fl. Newly renovated 3bed/2bath Apt @,"$2,100 ",3br -
" (Cypress Hills, NY)",1/22/2020 8:55,@ Renovated 2fl. 3bed/1bath Apt + Subway (J/ Z) nearby @,"$2,000 ",3br -
 (2136 33rd Road Astoria),1/22/2020 8:55,Fully Renovated*1 BEDROOM APARTMENT *Available now,$799 ,1br -
" (Whitestone, NY)",1/22/2020 8:50,@ 1Fl Newly Renovated 3bed/1.5bath Apt @,"$2,200 ",3br -
 (Woodside),1/22/2020 8:48,Convenient 2BR near All! *ALL UTILITIES INCLUDED*,"$2,000 ","2br -
                    800ft"
 (Ridgewood),1/22/2020 8:31,"AMAZING STUDIO FOR RENT!! STEPS AWAY FROM THE""M"" TRAIN!!","$1,575 ",
 (Jamaica NY),1/22/2020 8:08,Beutiful 2BR apartment,"$2,200 ",2br -
 (Maspeth),1/22/2020 4:13,2 Bedroom Apt for Rent,"$2,200 ","2br -
                    1227ft"
 (Ozone Park),1/22/2020 0:11,1BR  w/ office space or large walk in closet,"$2,100 ",1br -
 (Ridgewood),1/21/2020 23:53,$2050 / 3br - $2050 / 3 Bedroom/1 Bath,"$2,050 ",3br -
 (Middle Village),1/21/2020 22:35,1bedroom apt for rent,"$1,650 ","1br -
                    600ft"
 (Queens Village),1/21/2020 21:38,Semi Furnished 1Bedroom,"$1,200 ",1br -
 (ASTORIA),1/21/2020 21:13,KING SIZE_1BR_ $1850_ SUNLIGHT_by NYS CLUB GYM 3Oth AVE-37ST _DOG=OK,"$1,850 ","1br -
                    750ft"
 (ASTORIA),1/21/2020 21:12,KING_SIZE_ 1BR_ $1850_ by NYS CLUB GYM_ 3Oth AVENUE-37ST DOG=OK,"$1,850 ","1br -
                    750ft"
 (ASTORIA),1/21/2020 21:10,DUPLEX DELIGHT_ 3BR_2BATHS_YARD_ DOG=OK,"$3,600 ",3br -
 (ASTORIA),1/21/2020 21:08,DUPLEX_ 2 FLOORS_ 3 BR_ 2 BATHS_YARD_DISHWASHER_BIG-DOG=OK,"$3,600 ",3br -
 (ASTORIA),1/21/2020 21:07,HUGE 2 FLOORS OF 3BRM _ 2BATHS_YARD_DISHWASHER_ BIG DOG=OK,"$3,600 ",3br -
 (ASTORIA),1/21/2020 21:06,PEN HOUSE _2BR-2BATHS_MANHATTAN VIEW_ELEVATOR_LAUNDRY_3OAVE-33ST,"$2,900 ","2br -
                    1300ft"
 (ASTORIA),1/21/2020 21:05,PENHOUSE 2BR_2BATH_2BALCONY_ELEVATOR_LAUNDRY_MANHATTAN VIEW_3OAVE_33ST,"$2,900 ",2br -
 (ASTORIA),1/21/2020 21:03,PEN HOUSE 2BR- 2 BATHS- 2 BALCONIES-ELEVATOR_ LAUNDRY 3OAVE-33ST,"$2,900 ",2br -
 (ASTORIA),1/21/2020 21:02,:) STUDIO $1475 @ BUILDING near BROADWAY --29STREET,"$1,475 ",1br -
,1/21/2020 20:33,House for rent,"$2,200 ",4br -
 (ASTORIA),1/21/2020 20:00,LARGE L SHAPED STUDIO FOR RENT UPPER DITMARS FEB 1,"$1,400 ",500ft
 (212 street queens village),1/21/2020 19:32,$1200 studio all utilities included,"$1,200 ",
 (Astoria/Long Island City),1/21/2020 19:21,Fully Renovated & Spacious 2 BR – *Great Location* – SMALL DOG OK!,"$2,200 ",2br -
 (Rockaway Beach),1/21/2020 18:38,Three new apartments Heart of Rockaway Beach,"$2,450 ",
 (Richmond Hill),1/21/2020 18:36,Richmond Hill - Great 2 Bed Duplex With Multiple Rooms *Near A Train*,"$1,850 ",2br -
 (Jackson Heights / Corona),1/21/2020 18:32,"Great, 1 Bed, Junction Blvd ( 7 Train ) Limited Time, HURRY !!","$1,750 ",1br -
 (Long Island City),1/21/2020 18:20,Spectacular Flex 2--29th Fl--Video Tour Avail--Renovated--2 Months Fre,"$3,147 ",2br -
 (Ridgewood),1/21/2020 18:12,NO FEE! Huge True 3BR / Ridgewood,"$2,450 ",3br -
 (Long Island City),1/21/2020 17:51,2 Months Free--W/D In Unit--Video Tour Avail--Pvt Balcony--NYC Views,"$3,132 ",1br -
 (Woodside),1/21/2020 17:29,Studio Apartment,"$1,200 ",
 (Jackson Heights (best location),1/21/2020 17:20,Large 2BR / Jackson Heights -New Kitchen & Bathroom!!! Elevator_No Fee,"$2,400 ",2br -
 (ELMHURST),1/21/2020 17:12,STUDIO 3CLOSETS LAUNDRY IN BUILDING ELEVATOR SEPARATE KITCHEN ELMHURST,"$1,675 ",1675ft
 (KEW GARDENS),1/21/2020 17:12,RENOVATED NICE KITCHEN 1 BEDROOM ELEVATOR LAUNDRY KEW GARDENS,"$1,750 ",1br -
 (ELMHURST),1/21/2020 17:06,STUDIO 3CLOSETS LAUNDRY IN BUILDING ELEVATOR SEPARATE KITCHEN ELMHURST,"$1,675 ",1675ft
 (ELMHURST),1/21/2020 17:05,BEAUTIFUL 1BEDROOM ELMHURST LAUNDRY ELEVATOR BIG CLOSETS,"$2,000 ","1br -
                    770ft"
 (ELMHURST),1/21/2020 17:05,BEAUTIFUL 1BEDROOM ELMHURST LAUNDRY ELEVATOR BIG CLOSETS,"$2,000 ","1br -
                    770ft"
 (Kew Gardens),1/21/2020 17:02,No Fee* Luxury 2 Bed 2 Bath 3 Balconies w/ Laundry in Unit & Balcony,"$2,875 ",2br -
 (Forest Hills/ Forest Hills Gardens/ Kew Gardens),1/21/2020 16:52,1 Bed 1.5 Bath Duplex w/ Basement in Forest Hills **W/Parking**,"$2,195 ",1br -
 (25mins to Midtown),1/21/2020 16:17,"$2,5oo 3Bed 1Bath near R+M+#7 trains",$2 ,"3br -
                    1000ft"
 (Forest Hills),1/21/2020 16:13,"Bright, Large 2BR in elevator/laundry building! UTILITIES INCLUDED!","$2,100 ","2br -
                    1000ft"
 (Ridgewood),1/21/2020 16:10,ID #: 1365053 Newly Renovated Apartment For Rent,"$2,000 ",2br -
" (WOODSIDE, SUNNYSIDE, ASTORIA,JACKSON HEIGHTS, CORONA,ELMHURS)",1/21/2020 16:04,"SPACIOUS 2.5 BR. /2 BATHS, near TO 61st ST, and ROOSEVELT AVE.......","$2,500 ",3br -
 (College Point),1/24/2020 0:14,"2nd Fl,Heat Included,Balcony,Good Condition*Hablo Español","$1,900 ",2br -
 (Bayside—Bay Terrace),1/24/2020 0:13,"2ndFL,Wood Fl,Heat/Gas Incl,Washer/Dryer,Priv.Entrance*Hablo Español","$2,300 ",3br -
 (ASTORIA),1/23/2020 23:21,Luxury new 2 bedroom 2 bathroom,"$3,860 ","2br -
                    988ft"
 (Cambria Heights),1/23/2020 22:12,Utilities Included in Walk In Apt,"$1,350 ",1br -
 (elmhurt),1/23/2020 22:09,****2 bedroom $1050 a month city voucher ok,"$1,050 ","2br -
                    750ft"
 (Jamaica),1/23/2020 21:42,2nd Floor Apt with Water and Heat Included,"$1,400 ",1br -
,1/23/2020 21:22,Studio apartment,"$1,200 ",
 (astoria),1/23/2020 21:12,HUGE 1BEDROOM ASTORIA ELEVATOR LAUNDRY ALOT OF CLOSETS SEPARAT KITCHEN,"$2,425 ","1br -
                    800ft"
 (Long Island City),1/23/2020 21:06,"Master Studio within a house, furnished! Backyard & Laundry","$1,700 ","1br -
                    600ft"
 (Far Rockaway),1/23/2020 20:37,Everything is included,"$1,500 ",1br -
 (CORONA),1/23/2020 19:51,APARTMENT FOR RENT,"$2,800 ",3br -
 (Flushing),1/23/2020 18:45,Beautiful 2Bed/1Bath on Treelined Flushing Street *SUBWAY ACCESS-ELEVA,"$2,243 ","2br -
                    1150ft"
 (ASTORIA),1/23/2020 18:45,ALL NEW  1BR $1875_BUILDING @3OTH AVENUE-37 STREET,"$1,875 ","1br -
                    750ft"
 (Flushing),1/23/2020 18:44,Beautiful 2Bed/1Bath Convertible 3 Bed on Treelined Flushing Street *S,"$2,306 ","3br -
                    1250ft"
 (Flushing),1/23/2020 18:43,Spacious and Sunny - Flushing -Elevator-Live in Super- Close to shops*,"$1,761 ","1br -
                    800ft"
 (Ridgewood),1/23/2020 18:31,"AMAZING STUDIO FOR RENT!! STEPS AWAY FROM THE""M"" TRAIN!!","$1,575 ",
 (Jamaica),1/23/2020 18:27,"2.5 bedroom apartment, 1 bathroom","$2,200 ",2br -
 (Forest Hills),1/23/2020 17:47,NO FEE! ** STUDIO ** Laundry in building M/R,"$1,625 ",450ft
 (Forest Hills),1/23/2020 17:46,NO FEE! ** 1 Bedroom 1 Bath ** Granite Kitchen M/R,"$1,895 ","1br -
                    750ft"
 (Cypress Hills),1/23/2020 17:45,Beautiful 3 Bed in Prime Ridgewood!S.S Appl!Very Bright!Balcony!A Gem*,"$2,200 ",3br -
 (Maspeth),1/23/2020 17:34,Cozy One Bedroom Apartment For Rent In,"$1,600 ",1br -
 (SUNNYSIDE),1/23/2020 17:33,PETS OK! ** 1 BEDROOM ** 7 TRAIN & SHOPPING,"$1,965 ",1br -
 (Maspeth),1/23/2020 17:27,2 Bedroom Apt for Rent,"$2,200 ","2br -
                    1227ft"
 (Long Island City),1/23/2020 17:24,1 MO FREE----INSANE LUX 1 BEDROOM----VIEWS OF MANHATTAN---FULL LUX---5,"$3,099 ","1br -
                    750ft"
 (Long Island City),1/23/2020 17:23,NO FEE---1 MONTH FREE----LUX 2 BED 2 BATH----BACLONY--WASHER/DRYER---A,"$4,285 ","2br -
                    950ft"
 (EAST ELMHURST),1/23/2020 17:08,APT FOR RENT  $2600,"$2,600 ",4br -
 (Astoria),1/23/2020 16:57,*** King size bedrooms *** Great natural light *** Small pets OK ***,"$2,600 ","3br -
                    950ft"
 (Springfield gdns. Queens),1/23/2020 16:34,Furnished Apt; 2brfor rent,$1 ,2br -
 (Ridgewood),1/23/2020 16:32,No Fee 1 bedroom M Train Fresh Pond Rd station,"$1,800 ",1br -
 (Astoria Near Steinway),1/23/2020 16:05,Spacious & Renovated 1 BR -- Small Pet OK!,"$1,900 ",1br -
 (Jamaica),1/23/2020 16:00,1 bedroom apartment for rent,"$1,450 ",1br -
 (yellowstone blvd and 64 av forest hills 11375),1/23/2020 15:50,NICE STUDIO NEAR ALL  FOREST HILLS,"$1,500 ",
 (Astoria),1/23/2020 15:37,Available Now! -- King Sized Bed -- Absolutely No Fee! -- Chefs Kitche,"$2,490 ","1br -
                    664ft"
 (40th Street 47th Avenue),1/23/2020 15:28,Third Floor One Bed One Bath,"$1,425 ","1br -
                    680ft"
 (Ridgewood),1/23/2020 15:22,"New Building, 2 BR Prime Ridgewood Location! Roof!","$2,200 ",2br -
 (Forest Hills),1/23/2020 15:09,FOREST HILLS RENOVATED 1BR/1BTH IN LUXURY BUILDING $2199,"$2,199 ","1br -
                    750ft"
 (BRIARWOOD),1/23/2020 15:08,OPEN HOUSE! BRIARWOOD- LUXURY RENOVATED STUDIOS APARTMENTS 7186583597,"$1,599 ",400ft
 (Jamaica Estates),1/23/2020 15:08,OPEN HOUSE! JAMAICA ESTATES RENO 2/2BTH/BALCONY  718-658-3597 $2475,"$2,475 ","2br -
                    1000ft"
 (Jamaica Estates),1/23/2020 15:08,JAMAICA ESTATES RENO ALCOVE STUDIO IN LUXURY BUILDINGS,"$1,649 ",550ft
 (Astoria),1/23/2020 14:53,"No Fee Luxurious COZY 1 Bedroom Apartment in Astoria, Townhome living","$1,950 ",1br -
 (Flushing),1/23/2020 14:41,2 bed room apartment for rent,"$1,800 ",2br -
 (Astoria Near Broadway),1/23/2020 14:14,"Spacious, Walk-In 1 BR with Separate Kitchen -- Small Pet Negotiable!","$2,000 ",1br -
 (Flushing (Murray Hill area)),1/23/2020 14:14,*ALL UTILITIES ELEC WIFI INCL*8 Min to MainSt #7 Train! BRAND NEW KIT!,"$1,750 ",1br -
 (Astoria),1/23/2020 14:00,"Amazing 2 bedrooms, Astoria/Ditmars. Prime Location. 5min N/W","$2,300 ",
 (astoria),1/23/2020 13:58,small 1-bedroom available now,"$1,300 ",
 (Elmhurst),1/23/2020 13:56,Renovated Big Studio in Elmhurst,"$1,650 ",550ft
 (Bayside near NORTH Flushing and Whitestone),1/23/2020 13:45,"2BR,RENOVATED Eat-in-Kit,DR/HUGE LR with AirConditioner,WOODflrs,1Bath","$2,000 ",2br -
 (Ridgewood),1/23/2020 13:42,Massive Railroad w/ Private Backyard,"$1,850 ",1br -
 (Rego Park),1/23/2020 13:38,Luxurious Fully Furnished 2 BR Condo 4 Rent🔥🔥🔥,"$2,450 ","2br -
                    1000ft"
 (Briarwood / Kew Gardens / Forest Hills / Rego Park),1/23/2020 13:22,"Convenient ( Studio ) Utilities Included, E/F Train / Elevator/Laundry","$1,549 ",
 (Ozone Park / Richmond Hill / Woodhaven / Kew Gardens),1/23/2020 13:20,"Stainless Steel, 2 Bed, By A Train / Q112/Q10 Bus *LIMITED*","$1,999 ",2br -
 (Astoria Between 30th Ave and Broadway),1/23/2020 13:14,Gut Renovated 1 BR in PRIME Location -- Small Pet Negotiable!,"$2,000 ",1br -
 (Jackson Heights / Corona),1/23/2020 13:10,"Great, 1 Bed, Junction Blvd ( 7 Train ) Limited Time, HURRY !!","$1,750 ",1br -
 (Ridgewood),1/23/2020 13:10,NO FEE 2 Beds 1.5 Bath Duplex w/full basement,"$3,400 ",2br -
 (Jackson Heights / Elmhurst),1/23/2020 13:09,"Big ""L Shaped"" Studio W/ Separate Kitchen, Utilities Included, Pets Ok","$1,599 ",
 (Woodhaven / Ozone Park / Kew Gardens),1/23/2020 13:09,"Gorgeous, Spacious, 1 BED *Elevator/Laundry* J Train /Q56 Bus","$1,700 ",1br -
 (Jackson Heights),1/23/2020 13:03,Apartmento de un cuarto disponible y listo para mudarse,"$1,650 ","1br -
                    650ft"
 (Jamaica Hills),1/23/2020 12:54,Large 2 BED w/hardwood Floors,"$1,895 ",700ft
 (Glendale),1/23/2020 12:45,NEW 2Bd in Glendale,"$1,900 ","2br -
                    950ft"
 (Bay Ridge),1/23/2020 12:16,SPACIOUS 1 Bedroom IN BAY RIDGE!,"$2,095 ",900ft
 (Astoria Between 30th Ave and Broadway),1/23/2020 12:11,Brand New 1 BR in PRIME Location -- New Kitchen & Bath -- Sm Pet Neg!,"$2,000 ",1br -
 (Astoria),1/23/2020 12:10,-------->> Grand Opening ! -- 31st Ave Residence -- Private Balcony --,"$2,695 ","1br -
                    560ft"
 (Jamaica),1/23/2020 12:09,2 bedroom 1700 upper level ready 2/1/2020,"$1,700 ",2br -
 (Astoria),1/23/2020 12:01,-> Triboro Bridge Views -- No Fee! -- Private Balcony! --Washer/Dryer,"$3,150 ","1br -
                    675ft"
 (Astoria),1/23/2020 11:53,3 bedroom for rent great location,"$3,300 ",3br -
 (Forest Hills),1/23/2020 11:34,"Elevator, Laundry, Gym, Super, Reno'd, SS Appl, Dishwasher","$2,350 ","2br -
                    1000ft"
 (Elmhurst/Maspeth),1/23/2020 11:08,2.5 Bedroom,"$2,200 ",
 (Bayside),1/23/2020 11:05,ID#1364391 Lovely 1 Bedroom Apartment in Bayside,"$1,550 ",1br -
 (Astoria),1/23/2020 11:03,ID# 1364345 Newly Renovated 3 Bedroom Apartment for Rent,"$2,800 ",3br -
 (Ridgewood),1/23/2020 11:02,Sick Pad on Linden St,"$2,650 ",3br -
 (Astoria),1/23/2020 11:01,ID#1349638 Lovely 2 Bedroom Apartment in Astoria,"$2,800 ",
 (Woodhaven),1/23/2020 10:52,No Brokers Fee * Spacious 1 Bed 1 Bath * Woodhaven * By J Train !!,"$1,850 ",1br -
 (Rego Park),1/23/2020 10:39,No Brokers Fee * Renovated Spacious 1 Bed 1 Bath * By M/R Trains  Rego Park Mall,"$2,200 ",1br -
 (Rego Park),1/23/2020 10:39,No Brokers Fee * Renovated Spacious 1 Bed 1 Bath * By M/R Trains  Rego Park Mall,"$2,100 ",1br -
 (Rego Park),1/23/2020 10:39,No Fee  1 Month Free * Renovated Spacious 1 Bed 1 Bath * By M  R Trains * Rego P,"$2,001 ",1br -
 (Rego Park),1/23/2020 10:37,No Brokers Fee  1 Month Free * Renovated Spacious 1 Bed 1 Bath * By M  R Trains ,"$2,068 ",1br -
 (Kew Gardens),1/23/2020 10:37,"No Fee  1 Month Free * Renovated Spacious 1 Bed 1 Bath * Kew Gardens * By E,F,J ","$1,818 ",1br -
 (Kew Gardens),1/23/2020 10:37,"No Fee  1 Month Free * Renovated Spacious 1 Bed 1 Bath * Kew Gardens * By E,F,J ","$1,727 ",1br -
 (Douglaston),1/23/2020 10:37,Renovated 3Br 2Bth 2nd Floor,"$2,450 ",3br -
 (Kew Gardens),1/23/2020 10:35,"No Brokers Fee * Spacious 1 Bed 1 Bath * Kew Gardens * By E,F,J Trains  LIRR *","$1,875 ",1br -
 (Kew Gardens),1/23/2020 10:34,Gorgeous Renovated Spacious 1 Bed 1 Bath * Kew Gardens * By E/F Trains  LIRR *,"$1,875 ",1br -
 (Kew Gardens),1/23/2020 10:34,Beautiful Penthouse Spacious Alcove Studio* Terrace * Kew Gardens * By E/F Train,"$1,870 ",
 (Kew Gardens),1/23/2020 10:34,Beautiful Spacious Studio * Kew Gardens * By E/F Trains  LIRR *,"$1,750 ",
 (Sunnyside),1/23/2020 10:33,Sunnyside * Spacious 1 Bed 1 Bath * By 7 Train  Shopping *,"$2,020 ",1br -
 (Woodside),1/23/2020 10:32,**Bsmt for rent by owner**,"$1,500 ",1br -
 (ASTORIA),1/23/2020 10:25,Great 1Br *** Steps to Steinway St***Great Deal,"$1,750 ",
 (Forest Hills),1/23/2020 9:52,NO FEE! ** STUDIO ** Laundry in building M/R,"$1,625 ",450ft
 (Forest Hills),1/23/2020 9:51,NO FEE! ** 1 Bedroom 1 Bath ** Granite Kitchen M/R,"$1,895 ","1br -
                    750ft"
 (FLUSHING),1/23/2020 9:49,NO FEE! ** 2 Bedroom 1 Bath ** Updated Kitchen 7 Train,"$2,225 ",2br -
 (Flushing),1/23/2020 9:45,NO FEE  ** 3 Bedroom 2 Bath** Updated kitchen 7 Train,"$2,595 ",3br -
 (Rockaway Park),1/23/2020 9:40,"Ocean view, Rockaway Beach 2 Bedroom, one Bath","$1,900 ","2br -
                    1000ft"
 (Jamaica),1/23/2020 9:26,3 bedroom apt for rent.,"$1,900 ",3br -
 (Astoria),1/23/2020 8:46,Spacious Studio! N-W trains* Cat friendly* Elevator! Feb 1st,"$1,550 ",
 (***********ELMHURST*************),1/23/2020 8:45,*********LARGE 1 BEDROOM********,"$1,650 ","1br -
                    789ft"
" (Bayside, NY)",1/23/2020 7:50,"@ 1Fl Duplex Apt w/i ""almost All Utilities"" incld. + L.I.R.R. nearby @","$1,550 ",2br -
 (Rego Park),1/23/2020 4:54,"Lge 1 bdrm, Brand new hard wood floors, newly renovated","$1,691 ","1br -
                    700ft"
 (Kew Garden Hills),1/23/2020 0:31,NO FEE* Luxury 3 Bed 2 Bath *Washer & Dryer in Unit *Gym *Pet Frie,"$3,738 ",3br -
 (Kew Garden Hills),1/23/2020 0:28,NO FEE* & FREE MONTH Luxury 2 Bed 2 Bath *Washer & Dryer in Unit *Gym,"$2,779 ",2br -
 (Kew Garden Hills),1/23/2020 0:25,NO FEE* Luxury Renovated 1 Bed *Gym *Roof Deck *Pet Friendly,"$2,104 ",1br -
 (Elmhurst / Jackson Heights),1/23/2020 0:24,Renovated Gorgeous 1 Bed 1 Bath * Elmhurst *Nearby 7/E/F/M/R Trains !!,"$2,005 ",1br -
 (Astoria / 30th Avenue),1/23/2020 0:22,*No Fee* Spacious Renovated 1 Bed 1 Bath *Astoria* Near N & W Trai,"$2,250 ",1br -
 (Rego Park/ Forest Hills),1/23/2020 0:20,Beautiful Renovated 2 Bed Apt in Rego Park Near M & R Trains,"$2,214 ",2br -
 (Woodhaven / Glendale / Kew Gardens),1/23/2020 0:15,Gorgeous Renovated Large JR 1 Bed 1 Bath **Woodhaven** Elevator,"$1,700 ",1br -
 (Ridgewood/ Glendale/ Fresh Pond),1/23/2020 0:14,No Fee* Gorgeous Renovated 2 Bed w/ Backyard Access,"$2,100 ",2br -
 (Astoria / Ditmars),1/23/2020 0:08,*No Fee* Sunny 3 Bed 2 Bath W/ Laundry + City Views Near N & W Trains,"$3,550 ",3br -
 (Rego Park/ Forest Hills),1/23/2020 0:06,Renovated 1 Bed 1 Bath in Rego Park! Near M & R Trains !,"$1,775 ",1br -
 (Forest Hills/ Forest Hills Gardens/ Kew Gardens),1/23/2020 0:06,1 Bed 1.5 Bath Duplex w/ Basement in Forest Hills **W/Parking**,"$2,195 ",1br -
 (Kew Gardens),1/23/2020 0:05,No Fee* Luxury 2 Bed 2 Bath 3 Balconies w/ Laundry in Unit & Balco,"$2,875 ",2br -
 (Fresh meadow),1/23/2020 0:01,"$2000 / 800ft2 - 2 Bedroom , 2 Bathroom, No Broker Fee !! (Fresh meado","$2,000 ","2br -
                    800ft"
 (Jackson Heights),1/22/2020 23:58,Jackson Heights 1 bed/1 bath - February Free - No Broker Fee,"$1,715 ","1br -
                    650ft"
" (college point, new york)",1/22/2020 23:33,3 bedrm condo duplex,"$2,750 ","3br -
                    1250ft"
 (ELMHURST),1/22/2020 22:33,2 BEDROOM HIDDEN GEM!! 3 BLOCKS FROM QUEENS CENTER MALL,"$2,100 ",2br -
 (ELMHURST),1/22/2020 22:26,AMAZING TWO BEDROOM APT 3 BLOCKS FROM QUEENS CENTER MALL!!!,"$2,500 ",2br -
 (Bayside),1/22/2020 22:17,Spacious 2 Bedroom Apartment INCLUDES Heat on 2nd Floor,"$1,600 ",2br -
 (elmhurst),1/22/2020 22:09,apartamento renovado con 4 habitaciones y 2 baños.,"$2,799 ",4br -
 (Glendale),1/22/2020 21:59,Spacious 1 Bedroom Apartment,"$1,800 ",
 (whitestone),1/22/2020 21:52,apartment 3br/2 bathroom available,"$2,399 ",3br -
 (East Elmhurst),1/22/2020 21:50,1 bedroom/ Most Utilities included/ Close to bus and trains,"$1,700 ",1br -
 (SUNNYSIDE),1/22/2020 21:36,PETS OK! ** 1 BEDROOM ** 7 TRAIN & SHOPPING,"$2,020 ",1br -
" (WHITE STONE, QUEENS)",1/22/2020 21:07,3 Bedroom apartment $2500,"$2,500 ",3br -
 (Ridgewood),1/25/2020 9:41,"AMAZING STUDIO FOR RENT!! STEPS AWAY FROM THE""M"" TRAIN!!","$1,575 ",
 (Elmhurst),1/25/2020 9:09,2 Bed... Fully Renovated... Close to all... Great Location,"$1,850 ",2br -
 (BRIARWOOD),1/25/2020 9:04,PETS OK  ..LARGE ONE BEDROOM 2 BLOCK F   VACANT READY,"$1,725 ","1br -
                    750ft"
 (FRESH MEADOWS),1/25/2020 9:01,MASSIVE/SUN DRENCHED/ 4 BEDROOM/ NEW RENO...,"$2,498 ",4br -
 (Ridgewood),1/25/2020 9:00,"AMAZING STUDIO FOR RENT!! STEPS AWAY FROM THE""M"" TRAIN!!","$1,575 ",
 (FRESH MEADOWS),1/25/2020 8:54,Awesome 2 Bedroom Apartment... Great Location... New Reno...,"$1,950 ",2br -
 (Bayside),1/25/2020 8:42,Fully Renovated House for Rent... 3 bed... Bright... Terrace,"$3,498 ",3br -
 (SUNNYSIDE),1/25/2020 8:00,AMAZING 2 BEDROOM 1 BATH APT,"$1,900 ",2br -
 (Ridgewood),1/25/2020 7:20,"AMAZING STUDIO FOR RENT!! STEPS AWAY FROM THE""M"" TRAIN!!","$1,575 ",
 (SUNNYSIDE),1/25/2020 1:59,PETS OK! ** 1 BEDROOM ** 7 TRAIN & SHOPPING,"$1,965 ",1br -
 (Forest Hills),1/25/2020 1:56,NO FEE! ** 1 Bedroom 1 Bath ** Granite Kitchen M/R,"$1,895 ","1br -
                    750ft"
 (Bayside near NORTH Flushing and Whitestone),1/25/2020 1:03,"2BR,RENOVATED Eat-in-Kit,DR/HUGE LR with AirConditioner,WOODflrs,1Bath","$2,000 ",2br -
" (Bayside, near NORTH Flushing)",1/24/2020 23:47,"STUDIO,RENOVATED Kit Area with Lots of Cabinets,RENOVATED BATHROOM","$1,200 ",
" (Bayside near Bayside LIRR, Douglaston and Little Neck)",1/24/2020 23:45,"1BR near BAYSIDE LIRR,RENOVATED Eat-in-kit,RENOVATED Bathroom,WOODflrs","$1,500 ",1br -
 (Bayside near Douglaston and Little Neck),1/24/2020 23:43,"HALF MONTH FEE3BR,GRANITEkitSTEELappl,2NEWbaths/JACUZZI,WASH/DRY,ATTIC","$2,600 ",3br -
